last_scraped,name,neighbourhood_cleansed,latitude,longitude,price
9/23/2022,Como en casa!. Lindo y céntrico depto en CDMX.,Benito Juárez,19.40013,-99.16443,$900.00 
9/22/2022,Myloftmx,Azcapotzalco,19.48353,-99.15397,$800.00 
9/23/2022,Lovely 2-bedroom apartment condo Del Valle Norte,Benito Juárez,19.40007,-99.1643,"$1,250.00 "
9/22/2022,Casa Aurora,Coyoacán,19.34726,-99.16981,"$2,874.00 "
9/23/2022,Increíble recámara con todos los servicios,Miguel Hidalgo,19.43861,-99.17722,$650.00 
9/23/2022,habitacion en casa particular excelente ubicacion,Cuauhtémoc,19.413137,-99.155373,$300.00 
9/22/2022,Comfortable and large room in Coyoacan Center,Coyoacán,19.35752,-99.17059,$550.00 
9/22/2022,"Amazing 2 Floor Room, Mixcoac",Benito Juárez,19.37489,-99.19184,$281.00 
9/23/2022,2 DESIGNED APTS IN ❤️ OF CONDESA -6BR-5.5BATH-16PPL,Cuauhtémoc,19.409195,-99.17215,"$11,314.00 "
9/22/2022,Hermoso departamento con todo lo necesario.,La Magdalena Contreras,19.31747,-99.22549,"$1,400.00 "
9/23/2022,Tranquila habitación privada en la Roma Sur,Cuauhtémoc,19.40179,-99.16518,$400.00 
9/22/2022,Amplio Departamento,Benito Juárez,19.36591813,-99.16593853,"$2,143.00 "
9/22/2022,Departamento cerca al aeropuerto 9,Venustiano Carranza,19.42197,-99.08971,$600.00 
9/23/2022,Exclusivo loft en el corazón de Ciudad de México,Cuauhtémoc,19.43793,-99.13584,$669.00 
9/23/2022,Exclusive apartment for living and work Reforma,Cuauhtémoc,19.42544,-99.16978,"$1,035.00 "
9/23/2022,Huge Penthouse with Private Terrace & Jacuzzi,Benito Juárez,19.400465,-99.163628,"$4,992.00 "
9/23/2022,Depto a dos cuadras del Ángel de la Independencia,Cuauhtémoc,19.42367187,-99.16585345,$904.00 
9/23/2022,Narvarte - Roma,Benito Juárez,19.40178,-99.151,$789.00 
9/23/2022,Eccentric 2-bedroom loft in La Condesa,Cuauhtémoc,19.41194,-99.17361,"$2,321.00 "
9/22/2022,casa Lupita 2,Coyoacán,19.3224,-99.14175,$640.00 
9/23/2022,Cuarto céntrico en la Ciudad de México,Cuauhtémoc,19.43948,-99.15046,$265.00 
9/22/2022,Cozy Studio at Santa Fe CDMX,Cuajimalpa de Morelos,19.350422,-99.298927,"$1,358.00 "
9/22/2022,Hermosa habitación en Santa Maria La Ribera.,Cuauhtémoc,19.45212,-99.15806,$350.00 
9/22/2022,"Hermoso depto, cerca del ✈️ Palacio 🏟y Foro Sol!☀",Iztacalco,19.40505,-99.11234,$960.00 
9/22/2022,Elegante departamento muy céntrico,Cuauhtémoc,19.46262,-99.138,$990.00 
9/23/2022,Loft Reforma Downtown Pool/Jacuzzi/Gym/Roof Top,Cuauhtémoc,19.424971,-99.170921,"$1,077.00 "
9/22/2022,Céntrico departamento moderno,Benito Juárez,19.37273,-99.16685,"$1,100.00 "
9/22/2022,Habitación en San Pedro de los Pinos.,Álvaro Obregón,19.387,-99.19077,$780.00 
9/22/2022,Acogedor departamento,Gustavo A. Madero,19.49082,-99.14754,$500.00 
9/23/2022,Precioso cuarto con mucha luz en Parque México,Cuauhtémoc,19.41333,-99.1695,$700.00 
9/23/2022,Luxurious PH in Amsterdam W/Terrace 2BR | 3BA,Cuauhtémoc,19.41253,-99.16667,"$4,866.00 "
9/23/2022,Jacaranda Coyoacan,Benito Juárez,19.36533,-99.16738,$650.00 
9/23/2022,Exclusive Condesa ⟁ A/C→Rooftop→Pool→Gym→KingBed,Cuauhtémoc,19.40939,-99.1816,"$1,767.00 "
9/23/2022,La Maison de la Roma,Cuauhtémoc,19.41753,-99.16001,"$1,980.00 "
9/23/2022,Habitación a 1 cuadra del hospital siglo XXI,Cuauhtémoc,19.40685,-99.15493,$400.00 
9/23/2022,VH | Polanco's Loft on GREAT LOCATION + Gym | 203,Miguel Hidalgo,19.438122,-99.20163,"$1,006.00 "
9/22/2022,CDMX COL. DEL VALLE LUXURY LOFT Best Location,Benito Juárez,19.37563,-99.15891,"$1,115.00 "
9/23/2022,"Habitación privada, para mujer.",Cuauhtémoc,19.43918,-99.161369,$210.00 
9/23/2022,HABITACION COMPARTIDA FEMENINA,Cuauhtémoc,19.43227,-99.14498,$240.00 
9/23/2022,Beautiful apartment with balcony and garage,Cuauhtémoc,19.40908,-99.174,"$1,500.00 "
9/22/2022,"Be Grand 3 Cuartos, Piscina, Padel, Wifi, TV, y +!",Cuajimalpa de Morelos,19.37375,-99.26972,"$3,285.00 "
9/22/2022,102 Centro! 2bdrm 2bath apt with A/C & Rooftop,Cuauhtémoc,19.42958,-99.13395,"$1,187.00 "
9/22/2022,Beauty 2BDRM Apartment with balcony & parking,Benito Juárez,19.38615,-99.14138,"$1,186.00 "
9/22/2022,Suite independiente en Coyoacán,Coyoacán,19.34139,-99.16019,$351.00 
9/23/2022,Two-level apt w/balcony + swim lane + gym + WiFi,Cuauhtémoc,19.40997,-99.18313,"$2,001.00 "
9/22/2022,L’Olive Sweet Balcony Apartment. 5 min to WTC.,Benito Juárez,19.39096,-99.17778,"$1,557.00 "
9/23/2022,Sunny apt in Roma Norte,Cuauhtémoc,19.41515,-99.16321,"$1,272.00 "
9/23/2022,Two Bed Two Bath overlooking Chapultepec Castle!!,Cuauhtémoc,19.41601,-99.17828,"$1,870.00 "
9/23/2022,Iluminado y acogedor departamento en la Roma,Cuauhtémoc,19.41177,-99.16155,"$1,250.00 "
9/22/2022,"Super bonito, nuevo, acogedor, luminoso y céntrico",Benito Juárez,19.39489,-99.15191,$852.00 
9/22/2022,Confortable y equipado para familia o amigos DEPT6,Cuauhtémoc,19.44125,-99.16329,$801.00 
9/22/2022,Departamento Moderno en Del Valle Sur,Benito Juárez,19.37263,-99.16487,"$1,143.00 "
9/22/2022,Soleada recámara en Las Lomas de Chapultepec,Miguel Hidalgo,19.42435,-99.2235,$499.00 
9/23/2022,hermoso y seguro departamento con estacionamiento,Miguel Hidalgo,19.4297,-99.19366,"$5,000.00 "
9/22/2022,2 cuartos para hasta 3 personas muy comodos,Iztapalapa,19.34749,-99.1124463,$500.00 
9/23/2022,"Great Dept in Mexico City Downtown, 50Mbps WiFi",Cuauhtémoc,19.43063927,-99.13857269,$775.00 
9/23/2022,Departamento bien equipado en Centro de CDMX,Cuauhtémoc,19.428099,-99.152466,$880.00 
9/22/2022,Amplio condominio a estrenar!! 2 estacionamientos,Tlalpan,19.27719,-99.16561,$979.00 
9/23/2022,VH | Flat 3BR & PARKING | WEEKEND @POLANCO |11,Miguel Hidalgo,19.43719,-99.20271,"$2,053.00 "
9/23/2022,Larrondo's Ciudad de México.,Cuauhtémoc,19.43561,-99.16903,$943.00 
9/23/2022,Departamento con hermosa vista y estaciomamiento.,Cuauhtémoc,19.41044,-99.17636,$559.00 
9/23/2022,Departamento frente Parque Delta y Centro Medico,Benito Juárez,19.40238,-99.15786,$485.00 
9/23/2022,Depa en Condesa,Cuauhtémoc,19.40755,-99.17045,"$1,697.00 "
9/23/2022,Habitacion privada en Coliving Roma Norte,Cuauhtémoc,19.41296,-99.16447,$650.00 
9/23/2022,Hermoso departamento con terraza comunal,Miguel Hidalgo,19.4436,-99.19584,$900.00 
9/22/2022,Habitación iluminada en Edificio antiguo Emilia,Cuauhtémoc,19.41398,-99.14374,$459.00 
9/23/2022,Suite doble c/cocineta y baño priv Roma Norte,Cuauhtémoc,19.41421,-99.16468,$693.00 
9/22/2022,habitación Colibrí,Coyoacán,19.30379,-99.17656,$495.00 
9/23/2022,NEWLY REMODELED. Private apartment. 6 PPL,Cuauhtémoc,19.42705917,-99.15570831,"$2,396.00 "
9/23/2022,Great Room ROMA SUR,Cuauhtémoc,19.40551,-99.16067,$339.00 
9/23/2022,Photo Gallery-III Apartment en la Condesa,Cuauhtémoc,19.409485,-99.174812,$921.00 
9/23/2022,Reforma Apartment In México City,Cuauhtémoc,19.43181,-99.16142,"$1,190.00 "
9/23/2022,2 bedrooms 2 baths 2 blocks from Reforma,Cuauhtémoc,19.42817,-99.1719,"$2,990.00 "
9/23/2022,Contemporary Apt. in a 10th floor w/ amazing views,Cuauhtémoc,19.40974,-99.18073,"$2,516.00 "
9/22/2022,5 min distance Airport Mexico city - Private Room,Venustiano Carranza,19.44162,-99.07424,$488.00 
9/22/2022,1BR studio close to the airport & Foro Sol,Venustiano Carranza,19.4240818,-99.11042786,$474.00 
9/23/2022,Hermoso Departamento Ejecutivo corazón Reforma,Cuauhtémoc,19.42891,-99.16824,"$1,300.00 "
9/22/2022,"Hermoso departamento, servicios y estacionamiento",Coyoacán,19.32486,-99.14023,"$1,455.00 "
9/23/2022,Stay at Residential WTC (queen size bedroom)*,Benito Juárez,19.39765,-99.17614,$644.00 
9/22/2022,"Beautiful apartment, great space, amazing view",Cuauhtémoc,19.445461,-99.157387,$350.00 
9/22/2022,VH I DEPA cerca de hospitales COL DOCTORES I 207,Cuauhtémoc,19.40887,-99.14717,$955.00 
9/22/2022,Mariani's Room ♥,Azcapotzalco,19.46243,-99.17675,$250.00 
9/23/2022,"Ayenda Terraza 158, Double Standard Room",Miguel Hidalgo,19.430376,-99.178917,$913.00 
9/22/2022,"Departamento iluminado, seguridad y comfort",Benito Juárez,19.3867,-99.1535,$980.00 
9/23/2022,Lovely 1 bedroom in La Condesa with balcony,Cuauhtémoc,19.40653,-99.17336,"$1,500.00 "
9/22/2022,Habitación amueblada céntrica,Benito Juárez,19.39023,-99.14141,$250.00 
9/23/2022,"Ayenda Terraza 158, Double Superior Room",Miguel Hidalgo,19.430376,-99.178917,"$1,041.00 "
9/23/2022,Typical house in the heart of the Condesa Area,Cuauhtémoc,19.40954,-99.17449,"$1,500.00 "
9/22/2022,Departamento en zona segura en Cdmx,Tlalpan,19.29903,-99.11188,$707.00 
9/23/2022,"Ayenda Terraza 158, Quadruple Room",Miguel Hidalgo,19.4297,-99.17783,"$1,357.00 "
9/23/2022,Delightful Apt. With private enjoyable terrace,Cuauhtémoc,19.41905,-99.16074,"$1,050.00 "
9/22/2022,Céntrico depto Santa María la Ribera Buenavista,Cuauhtémoc,19.45336,-99.15577,$952.00 
9/23/2022,Moderno apartamento en el corazón de la Condesa,Cuauhtémoc,19.41629,-99.16744,"$1,000.00 "
9/23/2022,CDMX Centric & Cozy Long term work or vacation,Benito Juárez,19.40377,-99.14558,$832.00 
9/23/2022,"La MEJOR CASA y ubicación de CDMX Masaryk, Polanco",Miguel Hidalgo,19.43478069,-99.20261716,"$2,071.00 "
9/22/2022,Pedregal. Periférico. Amplio. Luminoso. Ventilado.,Álvaro Obregón,19.31723,-99.21997,"$1,000.00 "
9/23/2022,Cozy Flat San Isidro,Miguel Hidalgo,19.43555,-99.21192,"$1,200.00 "
9/23/2022,VH I Apt 3 br + wifi & parking | Condesa | 197,Cuauhtémoc,19.409094,-99.172218,"$2,500.00 "
9/22/2022,Apt with Great View Close to D/T and Airport!,Benito Juárez,19.39242,-99.13266,$797.00 
9/22/2022,Amplia e iluminada recámara con baño privado,Benito Juárez,19.38647,-99.15224,$680.00 
9/23/2022,Roma´s Loft 501 Amazing Views,Cuauhtémoc,19.42402,-99.15516,$957.00 
9/23/2022,"Mini loft  con terraza, Condesa.",Cuauhtémoc,19.4153,-99.17015,$650.00 
9/22/2022,"D Manacar Depto, 5 personas, 2 recs  - Hosp 20 Nov",Benito Juárez,19.36769,-99.17814,$317.00 
9/23/2022,Estudio privado con terraza soleada y cocina,Cuauhtémoc,19.414219,-99.170921,$411.00 
9/23/2022,w* | Dazzling 1BR in Roma Norte,Cuauhtémoc,19.41808,-99.15425,"$1,706.00 "
9/23/2022,Home away from Home near Polanco.,Miguel Hidalgo,19.43437,-99.21181,"$2,357.00 "
9/22/2022,Hermoso departamento a 15 min del aeropuerto.,Venustiano Carranza,19.44842,-99.10285,$850.00 
9/23/2022,Condesa´s Park Nicest High-end 1BR Unit.,Cuauhtémoc,19.41531372,-99.17238617,"$2,073.00 "
9/22/2022,"Cozy 2 Level Loft in Roof Garden, Mixcoac",Benito Juárez,19.37433,-99.19143,$719.00 
9/23/2022,"Apartamento Colonia Del Valle, dos calles del WTC",Benito Juárez,19.3959,-99.17133,"$1,300.00 "
9/22/2022,Acogedora Suite en Coyoacán.,Coyoacán,19.34167,-99.16142,$350.00 
9/23/2022,Mr. W | Stylish 1 BR | Condesa | Fast WiFi,Cuauhtémoc,19.418,-99.1772,"$2,054.00 "
9/23/2022,Casai Polanco| 2 BR | Elegant Oasis,Miguel Hidalgo,19.43743134,-99.20307922,"$2,764.00 "
9/23/2022,Loft Arquímedes 103,Miguel Hidalgo,19.43654,-99.19171,"$1,000.00 "
9/23/2022,Wonderful apartment next to Independence Monument,Cuauhtémoc,19.428314,-99.168945,"$2,696.00 "
9/22/2022,Apartment 2 Bedroom near Santa Fe,Cuajimalpa de Morelos,19.349874,-99.298637,"$1,861.00 "
9/22/2022,Departamento independiente Álamos,Benito Juárez,19.39513,-99.14254,$600.00 
9/22/2022,1 Habitación en Tlatilco - Azcapotzalco,Azcapotzalco,19.46132,-99.16419,$500.00 
9/23/2022,VH | AMAZING LOCATION | 3BR+SMART TV & WIFI |195,Cuauhtémoc,19.409094,-99.172218,"$2,657.00 "
9/23/2022,"Tiny Apartment with Rooftop, pool, GYM | CDMX",Miguel Hidalgo,19.43376,-99.21098,"$1,412.00 "
9/23/2022,Apt. pet friendly,Miguel Hidalgo,19.44146,-99.19928,"$1,300.00 "
9/23/2022,BONITAS HABITACIONES AMUEBLADAS,Benito Juárez,19.40312,-99.15419,$450.00 
9/23/2022,Acogedora recámara cerca de bosque de Chapultepec,Miguel Hidalgo,19.409842,-99.190956,$300.00 
9/23/2022,"Near Polanco, Romantic, Pets, Home office.",Miguel Hidalgo,19.4293,-99.17711,$941.00 
9/22/2022,hermosa recamara independiente baño completo,Benito Juárez,19.35731,-99.1433,$550.00 
9/23/2022,¡Hospedate con nosotros en Polanco!,Miguel Hidalgo,19.4386,-99.20276,"$1,130.00 "
9/22/2022,Habitación privada con baño propio. Gran Sur,Coyoacán,19.31103,-99.16782,$215.00 
9/22/2022,One Bedroom Luxury Apartment at Santa Fe,Cuajimalpa de Morelos,19.349874,-99.298637,"$1,393.00 "
9/23/2022,"Departamento encantador, ubicación perfecta. 4PX",Miguel Hidalgo,19.43908,-99.20296,"$1,255.00 "
9/23/2022,Bonita habitación luminosa y amplia en la Roma,Cuauhtémoc,19.4048,-99.16072,$350.00 
9/22/2022,Departamento familiar  a 10 min de six flags,Tlalpan,19.27938,-99.19848,$930.00 
9/23/2022,Departamento Patriotismo nuevo WTC cerca Condesa,Miguel Hidalgo,19.3996,-99.17967,"$1,009.00 "
9/23/2022,Mr. W | Exquisit 1 BR with perfect Location,Cuauhtémoc,19.41808,-99.17689,"$2,796.00 "
9/22/2022,Casa Estrella,Coyoacán,19.31667,-99.13141,"$2,920.00 "
9/22/2022,Hermoso penthouse  Dos pisos Excelente ubicación,Iztacalco,19.40157,-99.11224,"$1,490.00 "
9/23/2022,Casa Mapichihuitl,Cuauhtémoc,19.43423,-99.13508,$215.00 
9/23/2022,Penthouse with Hotel Amenities!,Cuauhtémoc,19.41954,-99.17307,"$3,709.00 "
9/22/2022,"Habitación con cama matrimonial, muy céntrico.",Benito Juárez,19.38118,-99.1383,$320.00 
9/23/2022,Chapultepec's Townhouse,Miguel Hidalgo,19.41421,-99.18445,"$2,294.00 "
9/23/2022,Small apartment in an excellent location,Cuauhtémoc,19.41355,-99.16349,$500.00 
9/22/2022,Wonderful 360 view Santa Fe flat,Cuajimalpa de Morelos,19.3596,-99.28103,"$1,360.00 "
9/23/2022,"Hab7privada azotea, matrimoni, frigo, Internet, TV",Cuauhtémoc,19.43954,-99.16513,$245.00 
9/22/2022,Hermoso departamento a unos pasos de Coyoacán,Benito Juárez,19.35785,-99.15419,$600.00 
9/23/2022,Friendly Apartment ✩ one block from Condesa & Roma,Miguel Hidalgo,19.404028,-99.175766,$787.00 
9/22/2022,Private Room Coyoacán Ciudad de México Mexico City,Coyoacán,19.33701,-99.17803,$518.00 
9/22/2022,Hermosa habitación amueblada en Parques Polanco,Miguel Hidalgo,19.44096,-99.18567,$650.00 
9/22/2022,Private Room Coyoacán Ciudad de México Mexico City,Coyoacán,19.3377,-99.17727,$415.00 
9/23/2022,"Very nice apartment, centrally located!",Cuauhtémoc,19.427,-99.14786,$872.00 
9/23/2022,Bright & cozy condo in the heart of La Condesa,Cuauhtémoc,19.40848,-99.16954,"$1,777.00 "
9/23/2022,Mandala: with terrace and kitchen area at Condesa,Cuauhtémoc,19.41017,-99.17454,"$1,378.00 "
9/22/2022,Private Room Coyoacán Ciudad de México Mexico City,Coyoacán,19.33921,-99.17949,$415.00 
9/22/2022,Private Room Coyoacán Ciudad de México Mexico City,Coyoacán,19.33901,-99.1791,$415.00 
9/22/2022,Private Room Coyoacán Ciudad de México Mexico City,Coyoacán,19.33933,-99.17866,$415.00 
9/22/2022,Luminoso cuarto en el corazón del Centro Histórico,Cuauhtémoc,19.42874,-99.13395,$350.00 
9/23/2022,Private Room Coyoacán Ciudad de México Mexico City,Coyoacán,19.33729,-99.17896,$518.00 
9/22/2022,Private Room Coyoacán Ciudad de México Mexico City,Coyoacán,19.33708,-99.17794,$415.00 
9/22/2022,"Habitación confortable,excelente ubicación,Tlalpan",Tlalpan,19.29917,-99.17927,$400.00 
9/22/2022,Private Room Coyoacán Ciudad de México Mexico City,Coyoacán,19.33746,-99.1779,$415.00 
9/22/2022,Private Room Coyoacán Ciudad de México Mexico City,Coyoacán,19.33717,-99.17956,$415.00 
9/22/2022,cuarto privado con baño y estacionamiento,Iztapalapa,19.34823,-99.07025,$290.00 
9/22/2022,Private Room Coyoacán Ciudad de México Mexico City,Coyoacán,19.33934,-99.17747,$415.00 
9/23/2022,Increíble estudio: Ideal business y/o turismo,Cuauhtémoc,19.43219,-99.17085,$850.00 
9/22/2022,Habitación privada en casa confortable,Coyoacán,19.31085,-99.14383,$450.00 
9/23/2022,Sonder at Taman Condesa | 2hab Superior con Balcón y Vista a la Ciudad,Cuauhtémoc,19.41098,-99.18066,"$2,011.00 "
9/23/2022,Habitación individual en Condesa,Cuauhtémoc,19.41077,-99.17709,$757.00 
9/22/2022,Hermoso departamento cercano al centro histórico,Venustiano Carranza,19.4355817,-99.1092911,$399.00 
9/23/2022,Hotel Itto Condesa - 2Deluxe Queen Room,Cuauhtémoc,19.41568,-99.17859,"$1,578.00 "
9/23/2022,01-RECAMARA-AMUEBLADO-CONFORTABLE-POLANCO CENTRAL-,Miguel Hidalgo,19.43299,-99.1878,"$1,000.00 "
9/23/2022,Dali Inspiration| Modern 1 bedroom in new Polanco,Miguel Hidalgo,19.4425489,-99.2046015,"$2,619.00 "
9/23/2022,Depto Condesa.Wifi. Vista Castillo Chapultepec,Miguel Hidalgo,19.41665,-99.17916,"$1,550.00 "
9/23/2022,"Best street in Condesa, 10 mins walk from Reforma",Cuauhtémoc,19.41587,-99.17076,"$1,980.00 "
9/23/2022,1800 Hacienda in the heart of Mexico City.,Miguel Hidalgo,19.40557,-99.18729,$871.00 
9/23/2022,Habitación con roof garden acogedor.,Cuauhtémoc,19.408735,-99.171783,"$1,837.00 "
9/23/2022,Departamento con roof garden,Cuauhtémoc,19.40982,-99.17083,"$2,097.00 "
9/23/2022,Recámara excelente ubicación en Chapultepec,Miguel Hidalgo,19.40874,-99.19206,$369.00 
9/22/2022,Casa llena de Paz en el Corazón de la CDMX,Cuauhtémoc,19.44544,-99.16434,"$1,200.00 "
9/22/2022,Casa Criss cerca de los embarcaderos!!,Xochimilco,19.2516,-99.09083,"$1,500.00 "
9/22/2022,Casa de don Thomas,Gustavo A. Madero,19.45563,-99.06816,"$1,681.00 "
9/23/2022,New beautiful apartment with roof garden,Cuauhtémoc,19.43656,-99.161,$794.00 
9/22/2022,Pequeño cuarto cerca del aeropuerto 2A,Venustiano Carranza,19.42187,-99.09009,$364.00 
9/22/2022,Loft Av. Patriotismo San P Pinos/Napoles WTC,Benito Juárez,19.38821,-99.18176,$663.00 
9/22/2022,Bonito y comodo alojamiento al norte de la ciudad,Gustavo A. Madero,19.48712,-99.14175,$650.00 
9/23/2022,Charming MiguelAngel Studio in the Historic Center,Cuauhtémoc,19.42896271,-99.13806915,"$1,057.00 "
9/23/2022,Magnifico departamento en Polanco,Miguel Hidalgo,19.44549,-99.20179,"$1,200.00 "
9/23/2022,Apto con vista al Castillo de Chapultepec,Cuauhtémoc,19.41617,-99.1773,"$1,556.00 "
9/23/2022,Charming Rufino Studio in the Historic Center,Cuauhtémoc,19.42896271,-99.13806915,$881.00 
9/22/2022,Bonito Departamento en el Corazón de CDMX,Cuauhtémoc,19.425365,-99.143181,$996.00 
9/23/2022,Hermosa habitación con baño en un departamento,Miguel Hidalgo,19.42887,-99.19349,"$1,200.00 "
9/22/2022,"Suite 7 Covadonga, Coyoacán, 10 min Estadio Azteca",Coyoacán,19.31778,-99.13929,$458.00 
9/23/2022,Nuevo Loft en Masaryk/Polanco ¡mejor ubicación!,Miguel Hidalgo,19.43057,-99.1828,"$1,486.00 "
9/23/2022,"Casa Roma ""2""",Cuauhtémoc,19.40567,-99.16178,$750.00 
9/22/2022,Frida’s Place ❤️‍🔥,Coyoacán,19.35115,-99.14803,$326.00 
9/23/2022,Espacioso departamento cerca de Polanco y Reforma,Miguel Hidalgo,19.43137,-99.17634,$911.00 
9/23/2022,Pretty pretty pretty apt with wide balcony in Roma,Cuauhtémoc,19.420324,-99.169701,"$2,097.00 "
9/23/2022,Hermoso y cálido departamento en la Condesa CDMX,Cuauhtémoc,19.40501,-99.17533,"$1,058.00 "
9/22/2022,"Suite 1 Covadonga, Coyoacán, 10 min Estadio Azteca",Coyoacán,19.3165,-99.13908,$458.00 
9/23/2022,Habitación privada en The Reef House Condesa (1),Cuauhtémoc,19.40825,-99.17306,"$1,578.00 "
9/23/2022,Habitación privada con rooftop privado (2),Cuauhtémoc,19.40835,-99.17087,"$1,498.00 "
9/22/2022,Casa colonial en el corazón del Centro Histórico,Cuauhtémoc,19.42825,-99.13348,"$1,600.00 "
9/23/2022,Private bedroom/artsy flat/Unbeatable location,Cuauhtémoc,19.41419,-99.16811,"$1,500.00 "
9/22/2022,"Suite 4 Covadonga ,Coyoacán, 10 min Estadio Azteca",Coyoacán,19.31829,-99.14126,$451.00 
9/23/2022,Loft precioso en Roma Norte CDMX,Cuauhtémoc,19.41758,-99.16409,$850.00 
9/23/2022,Beautiful house near El Angel and Reforma,Cuauhtémoc,19.42876,-99.16817,"$3,529.00 "
9/22/2022,"Suite 5 Covadonga, Coyoacán, 10 min Estadio Azteca",Coyoacán,19.31833,-99.14086,$458.00 
9/23/2022,Mr. W | Selected Destination | Condesa,Cuauhtémoc,19.41476,-99.1734,"$2,995.00 "
9/22/2022,"Departamento céntrico, Del Valle, estacionamiento",Benito Juárez,19.37738,-99.17321,$750.00 
9/22/2022,"Departamento de 2 habitaciones, cómodo y céntrico",Benito Juárez,19.38777605,-99.15708017,"$2,103.00 "
9/22/2022,"Departamento entero con estacionamiento, Del Valle",Benito Juárez,19.37651,-99.17268,$750.00 
9/23/2022,Mr. W | Next Level | Condesa,Cuauhtémoc,19.41673,-99.17279,"$1,867.00 "
9/23/2022,Departamento de 3 habitaciones en la Napoles CH99,Benito Juárez,19.39577,-99.17703,"$2,650.00 "
9/23/2022,🌟Alure Condesa/Luxury/  Balcony/Smartv55”/100Megas,Cuauhtémoc,19.42104,-99.17288,"$1,137.00 "
9/23/2022,Mr. W | Location + Reliable WiFi | 2BR,Cuauhtémoc,19.42867,-99.17179,"$1,867.00 "
9/23/2022,Habitación doble en The Reef House Condesa (5),Cuauhtémoc,19.40784,-99.17102,"$1,438.00 "
9/22/2022,"Habitación sencilla en Polanco, Cd. de México",Miguel Hidalgo,19.43859,-99.21184,$500.00 
9/22/2022,The perfect HOME OFFICE place,Álvaro Obregón,19.38396,-99.19956,"$1,064.00 "
9/23/2022,increíble departamento en el corazón de Polanco,Miguel Hidalgo,19.43480376,-99.18420422,"$2,550.00 "
9/23/2022,Apartamento en  edificio Art Decó Centro Histórico,Cuauhtémoc,19.42951,-99.13891,"$1,114.00 "
9/22/2022,PA Cómoda y amplia habitación privada en casa,Benito Juárez,19.38218,-99.18201,$290.00 
9/23/2022,Habitacion Privada con Baño y Acceso Propio,Miguel Hidalgo,19.43581,-99.18943,"$1,000.00 "
9/23/2022,Habitación compartida (10% descuento por 5 noches),Cuauhtémoc,19.43223,-99.14402,$240.00 
9/23/2022,Un lugar para disfrutar en la Roma,Cuauhtémoc,19.41474,-99.15952,"$1,600.00 "
9/23/2022,Condesa House on Avenida Amsterdam - Casa Bravo,Cuauhtémoc,19.41249,-99.16991,"$150,000.00 "
9/23/2022,Si,Miguel Hidalgo,19.43804,-99.181,$999.00 
9/22/2022,La Nahua,Miguel Hidalgo,19.44801,-99.19584,$333.00 
9/23/2022,"""Urban View Polanco"" Entire apartment",Miguel Hidalgo,19.434635,-99.208107,"$1,681.00 "
9/23/2022,"NEW cozy, located, walk Polanco Museum24h SECURITY",Miguel Hidalgo,19.44043,-99.19547,"$1,283.00 "
9/22/2022,Cozy and Equipped Apartment in Narvarte,Benito Juárez,19.383,-99.15734,$771.00 
9/22/2022,Hermoso departamento cerca del aeropuerto,Venustiano Carranza,19.42057,-99.10331,$588.00 
9/23/2022,Terraza linda en la Roma Norte,Cuauhtémoc,19.42217,-99.15573,"$4,000.00 "
9/23/2022,Cozy and artistic apartment in La Roma,Cuauhtémoc,19.41176,-99.16423,$950.00 
9/23/2022,Hermoso y Lujoso departamento en Polarea,Miguel Hidalgo,19.44396023,-99.20197264,"$3,943.00 "
9/23/2022,Cómoda y céntrica habitación a dos calles de WTC,Benito Juárez,19.39535,-99.17134,$483.00 
9/23/2022,Bonito y confortable departamento en CDMX,Miguel Hidalgo,19.4379,-99.17939,"$1,200.00 "
9/23/2022,La mejor ubicación para conocer ciudad de México!!,Benito Juárez,19.396416,-99.17572,"$2,500.00 "
9/23/2022,INCREIBLE LOFT DE 2 PISOS NUEVO CERCA DEL WTC,Benito Juárez,19.39738,-99.17178,"$1,655.00 "
9/23/2022,"Departamento de lujo con Alberca, gym y amenidades",Cuauhtémoc,19.42494,-99.170738,"$1,081.00 "
9/22/2022,Room Karmapa,Benito Juárez,19.35877,-99.14071,$269.00 
9/23/2022,Polanco Exclusivo Loft,Miguel Hidalgo,19.43492,-99.18396,"$1,450.00 "
9/23/2022,BIG house 4 groups @Condesa 7Br/4.5Bat Casa Elsa,Cuauhtémoc,19.41149,-99.17929,"$7,643.00 "
9/23/2022,"Carso 1 BR, 2 Baths with incredible amenities.",Miguel Hidalgo,19.44228,-99.20361,"$1,037.00 "
9/22/2022,Private & comfy bedroom near Chapultepec,Miguel Hidalgo,19.41107,-99.19065,$350.00 
9/23/2022,Modern Apt - Downtown Top Location,Cuauhtémoc,19.43349,-99.14431,$796.00 
9/23/2022,Bonito depa con piscina y spa. 2 recamaras 3 baños,Miguel Hidalgo,19.43948,-99.19848,"$1,750.00 "
9/22/2022,"Lovely rental, studio with patio in great location",Benito Juárez,19.37907,-99.18285,$700.00 
9/23/2022,Habitación compartida  zona céntrica,Cuauhtémoc,19.4241,-99.15868,$220.00 
9/22/2022,Hermosa habitación privada en Coyoacán,Coyoacán,19.34815,-99.17066,$650.00 
9/22/2022,"En Coyoacán,Confortable dpto. a 5 min del centro.",Coyoacán,19.3471,-99.14566,$840.00 
9/23/2022,"Luxury Apartment best Polanco Area, Masaryk",Miguel Hidalgo,19.43386,-99.20301,"$4,250.00 "
