nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
MARIA G DE GARCIA RUIZ,1140,2048.649703,19.38760203,-99.21168494,Álvaro Obregón,CDMX
MARTIRES DE TACUBAYA,1160,2010.8,19.38701431,-99.21345708,Álvaro Obregón,CDMX
MERCED GOMEZ,3930,3043.385196,19.36588377,-99.20018144,Álvaro Obregón,CDMX
METROPOLITANO (U HAB),1610,855.6,19.36045673,-99.21829843,Álvaro Obregón,CDMX
MIGUEL GAONA ARMENTA,1380,1416.080909,19.35537006,-99.25066176,Álvaro Obregón,CDMX
MIGUEL HIDALGO,1080,2318.121421,19.33680178,-99.21497684,Álvaro Obregón,CDMX
MILPA DEL CEDRO,1505,1026.066667,19.35359241,-99.25692152,Álvaro Obregón,CDMX
MINAS DE CRISTO,1180,1655.004556,19.37987806,-99.20037443,Álvaro Obregón,CDMX
MOLINO DE ROSAS,1400,2767.479264,19.37244774,-99.19939143,Álvaro Obregón,CDMX
MOLINO DE ROSAS (AMPL),1410,2768.64,19.36995095,-99.20150713,Álvaro Obregón,CDMX
MOLINO DE SANTO DOMINGO,1100,2032.97,19.39400066,-99.20788179,Álvaro Obregón,CDMX
MOLINO DE SANTO DOMINGO (U HAB),1100,2047.48,19.39344058,-99.2036343,Álvaro Obregón,CDMX
OCHO DE AGOSTO,1140,4188.303944,19.39319529,-99.18944717,Álvaro Obregón,CDMX
OCOTILLOS,1700,1963.213885,19.34058837,-99.23781207,Álvaro Obregón,CDMX
OLIVAR DE LOS PADRES,1780,3030.193166,19.33738268,-99.22896012,Álvaro Obregón,CDMX
OLIVAR DEL CONDE 1RA SECCION I,1400,1950.142662,19.37526528,-99.20469722,Álvaro Obregón,CDMX
OLIVAR DEL CONDE 1RA SECCION II,1100,1910.510971,19.37466257,-99.2098116,Álvaro Obregón,CDMX
OLIVAR DEL CONDE 2DA SECCION I,1298,1435.28,19.37220858,-99.21595357,Álvaro Obregón,CDMX
OLIVAR DEL CONDE 2DA SECCION II,1408,1435.28,19.37153664,-99.22043588,Álvaro Obregón,CDMX
PALMAS,1110,1483.05,19.37631268,-99.21283614,Álvaro Obregón,CDMX
PALMAS AXOTITLA,1410,1163.226213,19.35299046,-99.23677775,Álvaro Obregón,CDMX
PARAJE EL CABALLITO,1856,1029.665273,19.31505617,-99.27141997,Álvaro Obregón,CDMX
PARQUE RESIDENCIAL SAN ANTONIO (U HAB),1180,4299.89,19.38637619,-99.19276246,Álvaro Obregón,CDMX
PASEO DE LAS LOMAS-SAN GABRIEL,1330,8620.421074,19.37197111,-99.26404403,Álvaro Obregón,CDMX
PILOTO (ADOLFO LOPEZ MATEOS),1290,1368.571217,19.37192888,-99.23257106,Álvaro Obregón,CDMX
PILOTO (ADOLFO LOPEZ MATEOS) (AMPL),1290,1320.378872,19.37211594,-99.22664292,Álvaro Obregón,CDMX
PODER POPULAR,1600,2420.77,19.3639673,-99.20259616,Álvaro Obregón,CDMX
POLVORA,1100,2008.542353,19.39223691,-99.20474643,Álvaro Obregón,CDMX
PONCIANO ARRIAGA,1600,1291.550667,19.35767486,-99.22731075,Álvaro Obregón,CDMX
PRADOS LA PROVIDENCIA,1550,1342.123428,19.35765639,-99.23805976,Álvaro Obregón,CDMX
PREDIO LA ANGOSTURA,1780,3137.23,19.32479599,-99.23956402,Álvaro Obregón,CDMX
PRESIDENTES,1290,1545.37,19.37804759,-99.22189457,Álvaro Obregón,CDMX
PRESIDENTES 1RA (AMPL),1259,1545.37,19.37640986,-99.22484364,Álvaro Obregón,CDMX
PRESIDENTES 2DA (AMPL),1160,1545.37,19.37407171,-99.22782018,Álvaro Obregón,CDMX
PRIVADA CENTENARIO,1430,1659.2,19.36099201,-99.23047737,Álvaro Obregón,CDMX
PROF JOSE ARTURO LOPEZ,1610,855.6,19.35963563,-99.21991965,Álvaro Obregón,CDMX
PROGRESO TIZAPAN,1000,3448.640872,19.33954902,-99.2050799,Álvaro Obregón,CDMX
PUEBLO NUEVO,1240,1678.077945,19.38108892,-99.23834892,Álvaro Obregón,CDMX
PUENTE COLORADO,1730,2202.764701,19.34798085,-99.2308624,Álvaro Obregón,CDMX
PUENTE COLORADO (AMPL),1730,1336.880828,19.34580099,-99.2295125,Álvaro Obregón,CDMX
PUNTA DE CEHUAYO,1540,1057.83,19.36070141,-99.24133369,Álvaro Obregón,CDMX
REACOMODO EL CUERNITO,1220,1509.196793,19.38285753,-99.2085476,Álvaro Obregón,CDMX
REACOMODO PINO SUAREZ,1130,2194.91,19.39594951,-99.20408019,Álvaro Obregón,CDMX
REAL DEL MONTE,1125,1499.73,19.39600961,-99.20190164,Álvaro Obregón,CDMX
RESIDENCIAL MARIA ISABEL,1780,2949.47,19.3354388,-99.22333701,Álvaro Obregón,CDMX
RINCON DE LA BOLSA,1800,1233.2,19.33179035,-99.25246027,Álvaro Obregón,CDMX
SAN ANGEL,1000,9364.296856,19.34611539,-99.19137078,Álvaro Obregón,CDMX
SAN ANGEL INN,1000,7740.471654,19.34905528,-99.1979807,Álvaro Obregón,CDMX
SAN BARTOLO AMEYALCO (PBLO),1800,1944.360464,19.33139269,-99.26782735,Álvaro Obregón,CDMX
SAN CLEMENTE,1740,2261.609972,19.34898926,-99.22573149,Álvaro Obregón,CDMX
SAN GABRIEL,1310,2931.46,19.37935908,-99.25586495,Álvaro Obregón,CDMX
SAN PEDRO DE LOS PINOS,1150,4299.89,19.38956241,-99.1910951,Álvaro Obregón,CDMX
SANTA FE,1376,2857.838276,19.38290089,-99.23913198,Álvaro Obregón,CDMX
SANTA FE (U HAB),1120,2349.13,19.38864258,-99.20651279,Álvaro Obregón,CDMX
SANTA FE KM 8.5,1210,2840.195122,19.37979653,-99.24746741,Álvaro Obregón,CDMX
SANTA LUCIA,1500,1324.075852,19.35746316,-99.2544876,Álvaro Obregón,CDMX
SANTA LUCIA (PBLO),1500,1381.377872,19.35843613,-99.25669404,Álvaro Obregón,CDMX
SANTA LUCIA REACOMODO,1500,1043.72,19.35570526,-99.25906867,Álvaro Obregón,CDMX
SANTA MARIA NONOALCO,1420,2729.68,19.38010595,-99.19387354,Álvaro Obregón,CDMX
SANTA ROSA XOCHIAC (PBLO),1830,865.8377866,19.32841171,-99.28540909,Álvaro Obregón,CDMX
SEARS ROEBUCK (U HAB),1120,2400.71,19.40094836,-99.19535637,Álvaro Obregón,CDMX
TARANGO (U HAB),1618,2818.65,19.36042508,-99.22362978,Álvaro Obregón,CDMX
TECOLALCO,1230,1282.28,19.37901543,-99.23712474,Álvaro Obregón,CDMX
TEJOCOTE,1240,812.3,19.38269971,-99.2177057,Álvaro Obregón,CDMX
TEPEACA,1550,1246.62,19.35886613,-99.23673317,Álvaro Obregón,CDMX
TEPEACA (AMPL),1550,1057.83,19.36102135,-99.23459373,Álvaro Obregón,CDMX
TEPOPOTLA,1538,973.1437634,19.36206991,-99.25153514,Álvaro Obregón,CDMX
TETELPAN,1700,1974.239579,19.34042823,-99.23347025,Álvaro Obregón,CDMX
TETELPAN (PBLO),1200,2344.710993,19.34210106,-99.22530197,Álvaro Obregón,CDMX
TETLALPAN,1507,1043.72,19.35459634,-99.25777875,Álvaro Obregón,CDMX
TIZAMPAMPANO,1700,2793.65,19.34212119,-99.22083314,Álvaro Obregón,CDMX
TIZAPAN_TIZAPAN SAN ANGEL,1000,6465.30461,19.3361753,-99.20104786,Álvaro Obregón,CDMX
TLACOPAC,1000,7041.332867,19.35494255,-99.19384017,Álvaro Obregón,CDMX
TLACOYAQUE,1600,994.9908889,19.32147897,-99.26525448,Álvaro Obregón,CDMX
TLACOYAQUE (AMPL),1859,961.2532877,19.32214243,-99.26825189,Álvaro Obregón,CDMX
TLACOYAQUE (BARR),1859,1171.91,19.32376693,-99.26629229,Álvaro Obregón,CDMX
TLACUITLAPA,1600,1339.741044,19.35346994,-99.24079762,Álvaro Obregón,CDMX
TLACUITLAPA 2DO REACOMODO (AMPL),1650,1335.376818,19.35443655,-99.23544785,Álvaro Obregón,CDMX
TLAPECHICO,1210,1320.71,19.37812978,-99.24393041,Álvaro Obregón,CDMX
TOLTECA,1140,1788.36,19.39179951,-99.19613571,Álvaro Obregón,CDMX
TORRES DE MIXCOAC (U HAB),1480,2768.64,19.37113684,-99.19324472,Álvaro Obregón,CDMX
TORRES DE POTRERO,1840,1360.097044,19.32999704,-99.24918156,Álvaro Obregón,CDMX
TORRES SAN ANTONIO (U HAB),1180,4299.89,19.38510814,-99.19465567,Álvaro Obregón,CDMX
TORRES SAN PEDRO (U HAB),1150,4299.89,19.39249693,-99.19240187,Álvaro Obregón,CDMX
UNIDAD POPULAR TEPEACA,1550,1735.22,19.3593324,-99.23954366,Álvaro Obregón,CDMX
UNION OLIVOS,1290,1108.463143,19.36413509,-99.25011458,Álvaro Obregón,CDMX
UNION POPULAR EMILIANO ZAPATA (U HAB),1400,1824.38,19.3713077,-99.20985359,Álvaro Obregón,CDMX
VALENTIN GOMEZ FARIAS,1430,1376.502447,19.35958734,-99.23251468,Álvaro Obregón,CDMX
VILLA PROGRESISTA,1540,1375.854259,19.35646044,-99.24216233,Álvaro Obregón,CDMX
VILLA SOLIDARIDAD,1275,958.4197872,19.38313984,-99.21936425,Álvaro Obregón,CDMX
VILLA VERDUN,1480,2542.32478,19.33869692,-99.25693567,Álvaro Obregón,CDMX
ZENON DELGADO,1120,2010.8,19.38852888,-99.21582611,Álvaro Obregón,CDMX
ZOTOLTITLA,1650,1119.84,19.35251384,-99.23494353,Álvaro Obregón,CDMX
