nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
ISSSFAM No. 1 (U HAB)-VILLA TLALPAN,14630,3010.120066,19.27744962,-99.16200473,Tlalpan,CDMX
PEDREGAL DE STA URSULA XITLA,14630,1660.865011,19.27365912,-99.17822014,Tlalpan,CDMX
TLALCOLIGIA,14640,2044.591134,19.27587608,-99.17143435,Tlalpan,CDMX
CLUB DE GOLF MEXICO-SAN BUENAVENTURA,14645,3501.609754,19.27824993,-99.15732624,Tlalpan,CDMX
COLINAS DEL BOSQUE-LAS TORTOLAS,14648,3052.217696,19.27747337,-99.1492407,Tlalpan,CDMX
EJIDOS DE SAN PEDRO MARTIR I (NORTE),14650,1694.968372,19.27210201,-99.15683265,Tlalpan,CDMX
FOVISSSTE SAN PEDRO MARTIR ( U HAB),14650,2697.85,19.274454,-99.16081154,Tlalpan,CDMX
LA JOYA,14650,2461.57219,19.28074345,-99.16465317,Tlalpan,CDMX
LOS VOLCANES,14650,1551.259942,19.26989433,-99.17492854,Tlalpan,CDMX
MOVIMIENTO ORGANIZADO DE TLALPAN-EL MIRADOR (RNCDA),14650,1786.39,19.26678342,-99.1528576,Tlalpan,CDMX
TECORRAL,14650,875.1419259,19.25962204,-99.16645566,Tlalpan,CDMX
VILLA LAZARO CARDENAS,14650,2529.748318,19.29694789,-99.14025337,Tlalpan,CDMX
ZACATIENDA,14650,730.32,19.25808429,-99.16407162,Tlalpan,CDMX
DOLORES TLALI,14654,1037.964,19.24209934,-99.1464322,Tlalpan,CDMX
AMPLIACION MIGUEL HIDALGO 4A SECC,14657,1021.547226,19.27297696,-99.21020052,Tlalpan,CDMX
ATOCPA SUR,14657,679.26,19.25440104,-99.18542385,Tlalpan,CDMX
"AYOCATITLA,  ASUNCIN",14657,274.53,19.18686409,-99.14588831,Tlalpan,CDMX
BOSQUE DE TEPEXIMILPA,14657,947.65,19.27503177,-99.18828741,Tlalpan,CDMX
CRUZ DEL FAROL,14657,897.579281,19.26945466,-99.21129104,Tlalpan,CDMX
DIAMANTE,14657,947.65,19.27128309,-99.19266363,Tlalpan,CDMX
EL ARENAL,14657,514.4148,19.20533519,-99.13906476,Tlalpan,CDMX
FUENTES BROTANTES MIGUEL HIDALGO (U HAB),14657,2194.062107,19.28185897,-99.18544606,Tlalpan,CDMX
LA GUADALUPANA,14657,274.53,19.19619091,-99.14990414,Tlalpan,CDMX
LA LIBERTAD - IXTLAHUACA,14657,274.53,19.19123127,-99.14846857,Tlalpan,CDMX
LOMA BONITA-AMPLIACION TEPEXIMILPA,14657,941.8154348,19.27052282,-99.1922805,Tlalpan,CDMX
MIRADOR 2A y 3A SECC,14657,827.5209836,19.27017578,-99.1840766,Tlalpan,CDMX
PARAJE 38,14657,686.67,19.26508081,-99.20830836,Tlalpan,CDMX
SN JUAN  TEPEXIMILPA (AMPL),14657,947.65,19.27266966,-99.19276051,Tlalpan,CDMX
SN JUAN TEPEXIMILPA,14657,947.65,19.27331091,-99.19013904,Tlalpan,CDMX
TEPETONGO,14657,1752.969266,19.27109369,-99.18826953,Tlalpan,CDMX
TEZONTITLA,14657,274.53,19.20912881,-99.15233297,Tlalpan,CDMX
VERANO,14657,679.26,19.26507991,-99.20130468,Tlalpan,CDMX
XAXALCO,14657,274.53,19.19355638,-99.14309808,Tlalpan,CDMX
XAXALIPAC,14657,274.53,19.18915919,-99.14424124,Tlalpan,CDMX
MIRADOR 1A SECC,14658,1210.08,19.2692296,-99.17899012,Tlalpan,CDMX
MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,14659,947.3454749,19.25175276,-99.18347372,Tlalpan,CDMX
